X,CH1,
-1.3580000e-01,0.00000e+00,
-1.3575999e-01,0.00000e+00,
-1.3572000e-01,2.00000e-04,
-1.3568000e-01,4.00000e-04,
-1.3564000e-01,2.00000e-04,
-1.3560000e-01,4.00000e-04,
-1.3556001e-01,4.00000e-04,
-1.3552000e-01,6.00000e-04,
-1.3548000e-01,2.00000e-04,
-1.3544001e-01,0.00000e+00,
-1.3540000e-01,2.00000e-04,
-1.3536000e-01,2.00000e-04,
-1.3532001e-01,2.00000e-04,
-1.3528000e-01,4.00000e-04,
-1.3524000e-01,2.00000e-04,
-1.3519999e-01,-2.00000e-04,
-1.3516000e-01,2.00000e-04,
-1.3512000e-01,2.00000e-04,
-1.3507999e-01,4.00000e-04,
-1.3504000e-01,4.00000e-04,
-1.3500001e-01,8.00000e-04,
-1.3496000e-01,8.00000e-04,
-1.3492000e-01,6.00000e-04,
-1.3488001e-01,6.00000e-04,
-1.3484000e-01,2.00000e-04,
-1.3480000e-01,0.00000e+00,
-1.3476001e-01,-4.00000e-04,
-1.3472000e-01,-4.00000e-04,
-1.3468000e-01,-2.00000e-04,
-1.3464001e-01,0.00000e+00,
-1.3460000e-01,0.00000e+00,
-1.3456000e-01,0.00000e+00,
-1.3451999e-01,-4.00000e-04,
-1.3448000e-01,-2.00000e-04,
-1.3444000e-01,2.00000e-04,
-1.3440000e-01,6.00000e-04,
-1.3436000e-01,4.00000e-04,
-1.3432001e-01,2.00000e-04,
-1.3428000e-01,2.00000e-04,
-1.3424000e-01,2.00000e-04,
-1.3420001e-01,2.00000e-04,
-1.3416000e-01,4.00000e-04,
-1.3412000e-01,6.00000e-04,
-1.3408001e-01,6.00000e-04,
-1.3404000e-01,6.00000e-04,
-1.3400000e-01,6.00000e-04,
-1.3395999e-01,6.00000e-04,
-1.3392000e-01,8.00000e-04,
-1.3388000e-01,8.00000e-04,
-1.3383999e-01,4.00000e-04,
-1.3380000e-01,0.00000e+00,
-1.3376001e-01,-2.00000e-04,
-1.3372000e-01,-2.00000e-04,
-1.3368000e-01,0.00000e+00,
-1.3364001e-01,-2.00000e-04,
-1.3360000e-01,-4.00000e-04,
-1.3356000e-01,-2.00000e-04,
-1.3352001e-01,-2.00000e-04,
-1.3348000e-01,-2.00000e-04,
-1.3344000e-01,-4.00000e-04,
-1.3340001e-01,0.00000e+00,
-1.3336000e-01,-2.00000e-04,
-1.3332000e-01,0.00000e+00,
-1.3327999e-01,2.00000e-04,
-1.3324000e-01,2.00000e-04,
-1.3320000e-01,2.00000e-04,
-1.3316000e-01,0.00000e+00,
-1.3312000e-01,2.00000e-04,
-1.3308001e-01,4.00000e-04,
-1.3304000e-01,6.00000e-04,
-1.3300000e-01,4.00000e-04,
-1.3296001e-01,2.00000e-04,
-1.3292000e-01,2.00000e-04,
-1.3288000e-01,0.00000e+00,
-1.3284001e-01,-2.00000e-04,
-1.3280000e-01,-2.00000e-04,
-1.3276000e-01,0.00000e+00,
-1.3272001e-01,2.00000e-04,
-1.3268000e-01,2.00000e-04,
-1.3264000e-01,2.00000e-04,
-1.3259999e-01,2.00000e-04,
-1.3256000e-01,6.00000e-04,
-1.3252001e-01,8.00000e-04,
-1.3248000e-01,6.00000e-04,
-1.3244000e-01,4.00000e-04,
-1.3240001e-01,8.00000e-04,
-1.3236000e-01,1.00000e-03,
-1.3232000e-01,6.00000e-04,
-1.3228001e-01,2.00000e-04,
-1.3224000e-01,2.00000e-04,
-1.3220000e-01,4.00000e-04,
-1.3216001e-01,6.00000e-04,
-1.3212000e-01,4.00000e-04,
-1.3208000e-01,4.00000e-04,
-1.3203999e-01,4.00000e-04,
-1.3200000e-01,2.00000e-04,
-1.3196000e-01,6.00000e-04,
-1.3191999e-01,8.00000e-04,
-1.3188000e-01,4.00000e-04,
-1.3184001e-01,2.00000e-04,
-1.3180000e-01,0.00000e+00,
-1.3176000e-01,2.00000e-04,
-1.3172001e-01,0.00000e+00,
-1.3168000e-01,2.00000e-04,
-1.3164000e-01,-4.00000e-04,
-1.3160001e-01,0.00000e+00,
-1.3156000e-01,2.00000e-04,
-1.3152000e-01,2.00000e-04,
-1.3148001e-01,2.00000e-04,
-1.3144000e-01,0.00000e+00,
-1.3140000e-01,2.00000e-04,
-1.3135999e-01,2.00000e-04,
-1.3132000e-01,0.00000e+00,
-1.3128000e-01,-4.00000e-04,
-1.3124000e-01,-2.00000e-04,
-1.3120000e-01,0.00000e+00,
-1.3116001e-01,2.00000e-04,
-1.3112000e-01,2.00000e-04,
-1.3108000e-01,2.00000e-04,
-1.3104001e-01,2.00000e-04,
-1.3100000e-01,0.00000e+00,
-1.3096000e-01,0.00000e+00,
-1.3092001e-01,0.00000e+00,
-1.3088000e-01,-2.00000e-04,
-1.3084000e-01,-6.00000e-04,
-1.3079999e-01,-4.00000e-04,
-1.3076000e-01,-4.00000e-04,
-1.3072000e-01,-6.00000e-04,
-1.3067999e-01,-2.00000e-04,
-1.3064000e-01,0.00000e+00,
-1.3060001e-01,2.00000e-04,
-1.3056000e-01,2.00000e-04,
-1.3052000e-01,2.00000e-04,
-1.3048001e-01,2.00000e-04,
-1.3044000e-01,2.00000e-04,
-1.3040000e-01,-2.00000e-04,
-1.3036001e-01,2.00000e-04,
-1.3032000e-01,0.00000e+00,
-1.3028000e-01,0.00000e+00,
-1.3024001e-01,-4.00000e-04,
-1.3020000e-01,-4.00000e-04,
-1.3016000e-01,0.00000e+00,
-1.3011999e-01,-2.00000e-04,
-1.3008000e-01,2.00000e-04,
-1.3004000e-01,0.00000e+00,
-1.3000000e-01,-2.00000e-04,
-1.2996000e-01,2.00000e-04,
-1.2992001e-01,2.00000e-04,
-1.2988000e-01,4.00000e-04,
-1.2984000e-01,2.00000e-04,
-1.2980001e-01,4.00000e-04,
-1.2976000e-01,6.00000e-04,
-1.2972000e-01,4.00000e-04,
-1.2968001e-01,2.00000e-04,
-1.2964000e-01,0.00000e+00,
-1.2960000e-01,2.00000e-04,
-1.2956001e-01,4.00000e-04,
-1.2952000e-01,8.00000e-04,
-1.2948000e-01,1.00000e-03,
-1.2943999e-01,1.00000e-03,
-1.2940000e-01,6.00000e-04,
-1.2936001e-01,2.00000e-04,
-1.2932000e-01,4.00000e-04,
-1.2928000e-01,4.00000e-04,
-1.2924001e-01,4.00000e-04,
-1.2920000e-01,4.00000e-04,
-1.2916000e-01,2.00000e-04,
-1.2912001e-01,4.00000e-04,
-1.2908000e-01,4.00000e-04,
-1.2904000e-01,4.00000e-04,
-1.2900001e-01,4.00000e-04,
-1.2896000e-01,2.00000e-04,
-1.2892000e-01,-2.00000e-04,
-1.2887999e-01,-4.00000e-04,
-1.2884000e-01,0.00000e+00,
-1.2880000e-01,4.00000e-04,
-1.2876000e-01,2.00000e-04,
-1.2872000e-01,2.00000e-04,
-1.2868001e-01,0.00000e+00,
-1.2864000e-01,0.00000e+00,
-1.2860000e-01,2.00000e-04,
-1.2856001e-01,4.00000e-04,
-1.2852000e-01,6.00000e-04,
-1.2848000e-01,8.00000e-04,
-1.2844001e-01,8.00000e-04,
-1.2840000e-01,6.00000e-04,
-1.2836000e-01,2.00000e-04,
-1.2832001e-01,4.00000e-04,
-1.2828000e-01,6.00000e-04,
-1.2824000e-01,2.00000e-04,
-1.2819999e-01,2.00000e-04,
-1.2816000e-01,2.00000e-04,
-1.2812001e-01,2.00000e-04,
-1.2808000e-01,0.00000e+00,
-1.2804000e-01,-4.00000e-04,
-1.2800001e-01,-6.00000e-04,
-1.2796000e-01,-2.00000e-04,
-1.2792000e-01,6.00000e-04,
-1.2788001e-01,4.00000e-04,
-1.2784000e-01,2.00000e-04,
-1.2780000e-01,2.00000e-04,
-1.2776001e-01,0.00000e+00,
-1.2772000e-01,2.00000e-04,
-1.2768000e-01,2.00000e-04,
-1.2763999e-01,2.00000e-04,
-1.2760000e-01,4.00000e-04,
-1.2756000e-01,2.00000e-04,
-1.2751999e-01,6.00000e-04,
-1.2748000e-01,8.00000e-04,
-1.2744001e-01,4.00000e-04,
-1.2740000e-01,2.00000e-04,
-1.2736000e-01,2.00000e-04,
-1.2732001e-01,2.00000e-04,
-1.2728000e-01,4.00000e-04,
-1.2724000e-01,2.00000e-04,
-1.2720001e-01,2.00000e-04,
-1.2716000e-01,2.00000e-04,
-1.2712000e-01,0.00000e+00,
-1.2708001e-01,2.00000e-04,
-1.2704000e-01,2.00000e-04,
-1.2700000e-01,6.00000e-04,
-1.2695999e-01,6.00000e-04,
-1.2692000e-01,6.00000e-04,
-1.2688001e-01,2.00000e-04,
-1.2684000e-01,0.00000e+00,
-1.2680000e-01,0.00000e+00,
-1.2676001e-01,0.00000e+00,
-1.2672000e-01,2.00000e-04,
-1.2668000e-01,4.00000e-04,
-1.2664001e-01,6.00000e-04,
-1.2660000e-01,6.00000e-04,
-1.2656000e-01,6.00000e-04,
-1.2652001e-01,8.00000e-04,
-1.2648000e-01,4.00000e-04,
-1.2644000e-01,4.00000e-04,
-1.2639999e-01,4.00000e-04,
-1.2636000e-01,2.00000e-04,
-1.2632000e-01,2.00000e-04,
-1.2627999e-01,4.00000e-04,
-1.2624000e-01,0.00000e+00,
-1.2620001e-01,2.00000e-04,
-1.2616000e-01,2.00000e-04,
-1.2612000e-01,4.00000e-04,
-1.2608001e-01,4.00000e-04,
-1.2604000e-01,2.00000e-04,
-1.2600000e-01,2.00000e-04,
-1.2596001e-01,2.00000e-04,
-1.2592000e-01,0.00000e+00,
-1.2588000e-01,-2.00000e-04,
-1.2584001e-01,-2.00000e-04,
-1.2580000e-01,2.00000e-04,
-1.2576000e-01,2.00000e-04,
-1.2571999e-01,2.00000e-04,
-1.2568000e-01,2.00000e-04,
-1.2564000e-01,2.00000e-04,
-1.2560000e-01,2.00000e-04,
-1.2556000e-01,2.00000e-04,
-1.2552001e-01,2.00000e-04,
-1.2548000e-01,4.00000e-04,
-1.2544000e-01,6.00000e-04,
-1.2540001e-01,2.00000e-04,
-1.2536000e-01,6.00000e-04,
-1.2532000e-01,4.00000e-04,
-1.2528001e-01,6.00000e-04,
-1.2524000e-01,4.00000e-04,
-1.2520000e-01,4.00000e-04,
-1.2516001e-01,2.00000e-04,
-1.2512000e-01,2.00000e-04,
-1.2508000e-01,0.00000e+00,
-1.2503999e-01,2.00000e-04,
-1.2499999e-01,0.00000e+00,
-1.2496000e-01,2.00000e-04,
-1.2491999e-01,4.00000e-04,
-1.2487999e-01,4.00000e-04,
-1.2484000e-01,2.00000e-04,
-1.2479999e-01,0.00000e+00,
-1.2475999e-01,-2.00000e-04,
-1.2472000e-01,-4.00000e-04,
-1.2467999e-01,-4.00000e-04,
-1.2464000e-01,0.00000e+00,
-1.2460000e-01,0.00000e+00,
-1.2455999e-01,-2.00000e-04,
-1.2452000e-01,-4.00000e-04,
-1.2447999e-01,-2.00000e-04,
-1.2443999e-01,-2.00000e-04,
-1.2440000e-01,-4.00000e-04,
-1.2435999e-01,-2.00000e-04,
-1.2431999e-01,-2.00000e-04,
-1.2428000e-01,-4.00000e-04,
-1.2423999e-01,0.00000e+00,
-1.2419999e-01,-2.00000e-04,
-1.2416000e-01,-2.00000e-04,
-1.2411999e-01,2.00000e-04,
-1.2407999e-01,2.00000e-04,
-1.2404000e-01,2.00000e-04,
-1.2399999e-01,0.00000e+00,
-1.2396000e-01,-2.00000e-04,
-1.2392000e-01,-4.00000e-04,
-1.2387999e-01,-2.00000e-04,
-1.2384000e-01,-2.00000e-04,
-1.2379999e-01,0.00000e+00,
-1.2375999e-01,0.00000e+00,
-1.2372000e-01,-2.00000e-04,
-1.2367999e-01,0.00000e+00,
-1.2363999e-01,0.00000e+00,
-1.2360000e-01,-2.00000e-04,
-1.2355999e-01,-4.00000e-04,
-1.2351999e-01,-2.00000e-04,
-1.2348000e-01,-2.00000e-04,
-1.2343999e-01,-2.00000e-04,
-1.2340000e-01,-4.00000e-04,
-1.2336000e-01,-2.00000e-04,
-1.2331999e-01,2.00000e-04,
-1.2328000e-01,4.00000e-04,
-1.2323999e-01,4.00000e-04,
-1.2319999e-01,4.00000e-04,
-1.2316000e-01,4.00000e-04,
-1.2311999e-01,4.00000e-04,
-1.2307999e-01,2.00000e-04,
-1.2304000e-01,0.00000e+00,
-1.2299999e-01,-4.00000e-04,
-1.2295999e-01,-6.00000e-04,
-1.2292000e-01,-6.00000e-04,
-1.2287999e-01,-8.00000e-04,
-1.2283999e-01,-8.00000e-04,
-1.2280000e-01,-4.00000e-04,
-1.2275999e-01,0.00000e+00,
-1.2272000e-01,0.00000e+00,
-1.2268000e-01,2.00000e-04,
-1.2263999e-01,2.00000e-04,
-1.2260000e-01,2.00000e-04,
-1.2255999e-01,2.00000e-04,
-1.2251999e-01,6.00000e-04,
-1.2248000e-01,8.00000e-04,
-1.2243999e-01,6.00000e-04,
-1.2239999e-01,4.00000e-04,
-1.2236000e-01,4.00000e-04,
-1.2231999e-01,2.00000e-04,
-1.2227999e-01,4.00000e-04,
-1.2224000e-01,2.00000e-04,
-1.2219999e-01,4.00000e-04,
-1.2216000e-01,6.00000e-04,
-1.2212000e-01,4.00000e-04,
-1.2207999e-01,4.00000e-04,
-1.2204000e-01,2.00000e-04,
-1.2200000e-01,2.00000e-04,
-1.2195999e-01,2.00000e-04,
-1.2192000e-01,2.00000e-04,
-1.2187999e-01,-2.00000e-04,
-1.2183999e-01,-2.00000e-04,
-1.2180000e-01,-2.00000e-04,
-1.2175999e-01,0.00000e+00,
-1.2171999e-01,2.00000e-04,
-1.2168000e-01,2.00000e-04,
-1.2163999e-01,2.00000e-04,
-1.2159999e-01,4.00000e-04,
-1.2156000e-01,6.00000e-04,
-1.2151999e-01,4.00000e-04,
-1.2148000e-01,4.00000e-04,
-1.2144000e-01,2.00000e-04,
-1.2139999e-01,2.00000e-04,
-1.2136000e-01,2.00000e-04,
-1.2131999e-01,0.00000e+00,
-1.2127999e-01,2.00000e-04,
-1.2124000e-01,2.00000e-04,
-1.2119999e-01,-2.00000e-04,
-1.2115999e-01,2.00000e-04,
-1.2112000e-01,2.00000e-04,
-1.2107999e-01,2.00000e-04,
-1.2103999e-01,0.00000e+00,
-1.2100000e-01,2.00000e-04,
-1.2095999e-01,2.00000e-04,
-1.2092000e-01,0.00000e+00,
-1.2088000e-01,0.00000e+00,
-1.2083999e-01,-2.00000e-04,
-1.2080000e-01,-2.00000e-04,
-1.2076000e-01,0.00000e+00,
-1.2071999e-01,2.00000e-04,
-1.2068000e-01,0.00000e+00,
-1.2063999e-01,2.00000e-04,
-1.2059999e-01,2.00000e-04,
-1.2056000e-01,2.00000e-04,
-1.2051999e-01,2.00000e-04,
-1.2047999e-01,4.00000e-04,
-1.2044000e-01,2.00000e-04,
-1.2039999e-01,2.00000e-04,
-1.2035999e-01,0.00000e+00,
-1.2032000e-01,2.00000e-04,
-1.2027999e-01,0.00000e+00,
-1.2024000e-01,0.00000e+00,
-1.2020000e-01,-2.00000e-04,
-1.2015999e-01,-2.00000e-04,
-1.2012000e-01,0.00000e+00,
-1.2007999e-01,2.00000e-04,
-1.2003999e-01,6.00000e-04,
-1.2000000e-01,4.00000e-04,
-1.1995999e-01,6.00000e-04,
-1.1991999e-01,6.00000e-04,
-1.1988000e-01,2.00000e-04,
-1.1983999e-01,0.00000e+00,
-1.1979999e-01,0.00000e+00,
-1.1976000e-01,2.00000e-04,
-1.1971999e-01,6.00000e-04,
-1.1967999e-01,6.00000e-04,
-1.1964000e-01,1.00000e-03,
-1.1959999e-01,1.20000e-03,
-1.1956000e-01,1.00000e-03,
-1.1952000e-01,4.00000e-04,
-1.1947999e-01,0.00000e+00,
-1.1944000e-01,0.00000e+00,
-1.1939999e-01,0.00000e+00,
-1.1935999e-01,4.00000e-04,
-1.1932000e-01,2.00000e-04,
-1.1927999e-01,4.00000e-04,
-1.1923999e-01,6.00000e-04,
-1.1920000e-01,8.00000e-04,
-1.1915999e-01,2.00000e-04,
-1.1911999e-01,0.00000e+00,
-1.1908000e-01,0.00000e+00,
-1.1903999e-01,2.00000e-04,
-1.1900000e-01,4.00000e-04,
-1.1896000e-01,4.00000e-04,
-1.1891999e-01,6.00000e-04,
-1.1888000e-01,6.00000e-04,
-1.1883999e-01,6.00000e-04,
-1.1879999e-01,4.00000e-04,
-1.1876000e-01,2.00000e-04,
-1.1871999e-01,4.00000e-04,
-1.1867999e-01,4.00000e-04,
-1.1864000e-01,6.00000e-04,
-1.1859999e-01,6.00000e-04,
-1.1855999e-01,8.00000e-04,
-1.1852000e-01,1.00000e-03,
-1.1847999e-01,8.00000e-04,
-1.1843999e-01,8.00000e-04,
-1.1840000e-01,4.00000e-04,
-1.1835999e-01,4.00000e-04,
-1.1832000e-01,2.00000e-04,
-1.1828000e-01,2.00000e-04,
-1.1823999e-01,-2.00000e-04,
-1.1820000e-01,0.00000e+00,
-1.1815999e-01,2.00000e-04,
-1.1811999e-01,2.00000e-04,
-1.1808000e-01,4.00000e-04,
-1.1803999e-01,2.00000e-04,
-1.1799999e-01,4.00000e-04,
-1.1796000e-01,4.00000e-04,
-1.1791999e-01,2.00000e-04,
-1.1787999e-01,2.00000e-04,
-1.1784000e-01,0.00000e+00,
-1.1779999e-01,0.00000e+00,
-1.1776000e-01,2.00000e-04,
-1.1772000e-01,2.00000e-04,
-1.1767999e-01,0.00000e+00,
-1.1764000e-01,2.00000e-04,
-1.1760000e-01,4.00000e-04,
-1.1755999e-01,4.00000e-04,
-1.1752000e-01,4.00000e-04,
-1.1747999e-01,4.00000e-04,
-1.1743999e-01,4.00000e-04,
-1.1740000e-01,6.00000e-04,
-1.1735999e-01,4.00000e-04,
-1.1731999e-01,4.00000e-04,
-1.1728000e-01,6.00000e-04,
-1.1723999e-01,6.00000e-04,
-1.1719999e-01,6.00000e-04,
-1.1716000e-01,4.00000e-04,
-1.1711999e-01,4.00000e-04,
-1.1708000e-01,2.00000e-04,
-1.1704000e-01,2.00000e-04,
-1.1699999e-01,0.00000e+00,
-1.1696000e-01,0.00000e+00,
-1.1691999e-01,2.00000e-04,
-1.1687999e-01,2.00000e-04,
-1.1684000e-01,2.00000e-04,
-1.1679999e-01,4.00000e-04,
-1.1675999e-01,4.00000e-04,
-1.1672000e-01,2.00000e-04,
-1.1667999e-01,2.00000e-04,
-1.1663999e-01,0.00000e+00,
-1.1660000e-01,2.00000e-04,
-1.1655999e-01,2.00000e-04,
-1.1652000e-01,2.00000e-04,
-1.1648000e-01,2.00000e-04,
-1.1643999e-01,0.00000e+00,
-1.1640000e-01,2.00000e-04,
-1.1636000e-01,2.00000e-04,
-1.1631999e-01,-2.00000e-04,
-1.1628000e-01,-6.00000e-04,
-1.1623999e-01,-4.00000e-04,
-1.1619999e-01,-2.00000e-04,
-1.1616000e-01,-2.00000e-04,
-1.1611999e-01,-2.00000e-04,
-1.1607999e-01,2.00000e-04,
-1.1604000e-01,2.00000e-04,
-1.1599999e-01,4.00000e-04,
-1.1595999e-01,4.00000e-04,
-1.1592000e-01,8.00000e-04,
-1.1587999e-01,6.00000e-04,
-1.1584000e-01,8.00000e-04,
-1.1580000e-01,8.00000e-04,
-1.1575999e-01,6.00000e-04,
-1.1572000e-01,1.00000e-03,
-1.1567999e-01,6.00000e-04,
-1.1563999e-01,4.00000e-04,
-1.1560000e-01,4.00000e-04,
-1.1555999e-01,6.00000e-04,
-1.1551999e-01,6.00000e-04,
-1.1548000e-01,6.00000e-04,
-1.1543999e-01,6.00000e-04,
-1.1539999e-01,4.00000e-04,
-1.1536000e-01,4.00000e-04,
-1.1531999e-01,4.00000e-04,
-1.1527999e-01,2.00000e-04,
-1.1524000e-01,0.00000e+00,
-1.1519999e-01,0.00000e+00,
-1.1516000e-01,0.00000e+00,
-1.1512000e-01,-2.00000e-04,
-1.1507999e-01,0.00000e+00,
-1.1504000e-01,2.00000e-04,
-1.1499999e-01,2.00000e-04,
-1.1495999e-01,2.00000e-04,
-1.1492000e-01,0.00000e+00,
-1.1487999e-01,0.00000e+00,
-1.1483999e-01,-2.00000e-04,
-1.1480000e-01,2.00000e-04,
-1.1475999e-01,0.00000e+00,
-1.1471999e-01,-2.00000e-04,
-1.1468000e-01,2.00000e-04,
-1.1463999e-01,4.00000e-04,
-1.1460000e-01,0.00000e+00,
-1.1456000e-01,2.00000e-04,
-1.1451999e-01,-2.00000e-04,
-1.1448000e-01,0.00000e+00,
-1.1444000e-01,2.00000e-04,
-1.1439999e-01,2.00000e-04,
-1.1436000e-01,2.00000e-04,
-1.1431999e-01,4.00000e-04,
-1.1427999e-01,4.00000e-04,
-1.1424000e-01,2.00000e-04,
-1.1419999e-01,6.00000e-04,
-1.1415999e-01,6.00000e-04,
-1.1412000e-01,6.00000e-04,
-1.1407999e-01,0.00000e+00,
-1.1403999e-01,-2.00000e-04,
-1.1400000e-01,0.00000e+00,
-1.1395999e-01,-2.00000e-04,
-1.1392000e-01,2.00000e-04,
-1.1388000e-01,-2.00000e-04,
-1.1383999e-01,-2.00000e-04,
-1.1380000e-01,-2.00000e-04,
-1.1375999e-01,2.00000e-04,
-1.1371999e-01,4.00000e-04,
-1.1368000e-01,2.00000e-04,
-1.1363999e-01,2.00000e-04,
-1.1359999e-01,2.00000e-04,
-1.1356000e-01,-2.00000e-04,
-1.1351999e-01,-6.00000e-04,
-1.1347999e-01,-6.00000e-04,
-1.1344000e-01,-6.00000e-04,
-1.1339999e-01,-6.00000e-04,
-1.1336000e-01,-6.00000e-04,
-1.1332000e-01,-4.00000e-04,
-1.1327999e-01,-6.00000e-04,
-1.1324000e-01,-6.00000e-04,
-1.1320000e-01,-4.00000e-04,
-1.1315999e-01,-4.00000e-04,
-1.1312000e-01,-2.00000e-04,
-1.1307999e-01,2.00000e-04,
-1.1303999e-01,2.00000e-04,
-1.1300000e-01,6.00000e-04,
-1.1295999e-01,6.00000e-04,
-1.1291999e-01,8.00000e-04,
-1.1288000e-01,8.00000e-04,
-1.1283999e-01,6.00000e-04,
-1.1279999e-01,2.00000e-04,
-1.1276000e-01,0.00000e+00,
-1.1271999e-01,0.00000e+00,
-1.1268000e-01,-2.00000e-04,
-1.1264000e-01,2.00000e-04,
-1.1259999e-01,4.00000e-04,
-1.1256000e-01,2.00000e-04,
-1.1251999e-01,2.00000e-04,
-1.1247999e-01,-2.00000e-04,
-1.1244000e-01,2.00000e-04,
-1.1239999e-01,2.00000e-04,
-1.1235999e-01,0.00000e+00,
-1.1232000e-01,2.00000e-04,
-1.1227999e-01,0.00000e+00,
-1.1223999e-01,4.00000e-04,
-1.1220000e-01,-2.00000e-04,
-1.1215999e-01,0.00000e+00,
-1.1212000e-01,2.00000e-04,
-1.1208000e-01,6.00000e-04,
-1.1203999e-01,6.00000e-04,
-1.1200000e-01,6.00000e-04,
-1.1196000e-01,6.00000e-04,
-1.1191999e-01,4.00000e-04,
-1.1188000e-01,6.00000e-04,
-1.1183999e-01,2.00000e-04,
-1.1179999e-01,2.00000e-04,
-1.1176000e-01,4.00000e-04,
-1.1171999e-01,0.00000e+00,
-1.1167999e-01,2.00000e-04,
-1.1164000e-01,2.00000e-04,
-1.1159999e-01,2.00000e-04,
-1.1155999e-01,6.00000e-04,
-1.1152000e-01,6.00000e-04,
-1.1147999e-01,2.00000e-04,
-1.1144000e-01,0.00000e+00,
-1.1140000e-01,0.00000e+00,
-1.1135999e-01,0.00000e+00,
-1.1132000e-01,0.00000e+00,
-1.1127999e-01,2.00000e-04,
-1.1123999e-01,0.00000e+00,
-1.1120000e-01,0.00000e+00,
-1.1115999e-01,0.00000e+00,
-1.1111999e-01,2.00000e-04,
-1.1108000e-01,2.00000e-04,
-1.1103999e-01,6.00000e-04,
-1.1099999e-01,8.00000e-04,
-1.1096000e-01,1.00000e-03,
-1.1091999e-01,1.00000e-03,
-1.1087999e-01,8.00000e-04,
-1.1084000e-01,8.00000e-04,
-1.1079999e-01,4.00000e-04,
-1.1076000e-01,6.00000e-04,
-1.1072000e-01,8.00000e-04,
-1.1067999e-01,8.00000e-04,
-1.1064000e-01,1.00000e-03,
-1.1059999e-01,1.00000e-03,
-1.1055999e-01,8.00000e-04,
-1.1052000e-01,8.00000e-04,
-1.1047999e-01,1.00000e-03,
-1.1043999e-01,1.00000e-03,
-1.1040000e-01,1.20000e-03,
-1.1035999e-01,1.20000e-03,
-1.1031999e-01,6.00000e-04,
-1.1028000e-01,4.00000e-04,
-1.1023999e-01,4.00000e-04,
-1.1020000e-01,2.00000e-04,
-1.1016000e-01,2.00000e-04,
-1.1011999e-01,-2.00000e-04,
-1.1008000e-01,2.00000e-04,
-1.1004000e-01,4.00000e-04,
-1.0999999e-01,2.00000e-04,
-1.0996000e-01,0.00000e+00,
-1.0991999e-01,-2.00000e-04,
-1.0987999e-01,2.00000e-04,
-1.0984000e-01,2.00000e-04,
-1.0979999e-01,2.00000e-04,
-1.0975999e-01,2.00000e-04,
-1.0972000e-01,2.00000e-04,
-1.0967999e-01,2.00000e-04,
-1.0963999e-01,2.00000e-04,
-1.0960000e-01,2.00000e-04,
-1.0955999e-01,0.00000e+00,
-1.0952000e-01,-2.00000e-04,
-1.0948000e-01,-6.00000e-04,
-1.0943999e-01,-2.00000e-04,
-1.0940000e-01,-4.00000e-04,
-1.0935999e-01,-6.00000e-04,
-1.0931999e-01,-4.00000e-04,
-1.0928000e-01,-4.00000e-04,
-1.0923999e-01,-4.00000e-04,
-1.0919999e-01,2.00000e-04,
-1.0916000e-01,4.00000e-04,
-1.0911999e-01,6.00000e-04,
-1.0907999e-01,4.00000e-04,
-1.0904000e-01,6.00000e-04,
-1.0899999e-01,6.00000e-04,
-1.0896000e-01,6.00000e-04,
-1.0892000e-01,4.00000e-04,
-1.0887999e-01,2.00000e-04,
-1.0884000e-01,4.00000e-04,
-1.0880000e-01,0.00000e+00,
-1.0875999e-01,0.00000e+00,
-1.0872000e-01,2.00000e-04,
-1.0867999e-01,0.00000e+00,
-1.0863999e-01,-2.00000e-04,
-1.0860000e-01,0.00000e+00,
-1.0855999e-01,0.00000e+00,
-1.0851999e-01,-2.00000e-04,
-1.0848000e-01,-2.00000e-04,
-1.0843999e-01,-2.00000e-04,
-1.0839999e-01,-4.00000e-04,
-1.0836000e-01,-4.00000e-04,
-1.0831999e-01,-4.00000e-04,
-1.0828000e-01,-6.00000e-04,
-1.0824000e-01,-2.00000e-04,
-1.0819999e-01,-4.00000e-04,
-1.0816000e-01,-6.00000e-04,
-1.0811999e-01,-6.00000e-04,
-1.0807999e-01,-6.00000e-04,
-1.0804000e-01,-6.00000e-04,
-1.0799999e-01,-6.00000e-04,
-1.0795999e-01,0.00000e+00,
-1.0792000e-01,0.00000e+00,
-1.0787999e-01,0.00000e+00,
-1.0783999e-01,2.00000e-04,
-1.0780000e-01,0.00000e+00,
-1.0775999e-01,2.00000e-04,
-1.0772000e-01,-2.00000e-04,
-1.0768000e-01,-6.00000e-04,
-1.0763999e-01,-4.00000e-04,
-1.0760000e-01,0.00000e+00,
-1.0756000e-01,0.00000e+00,
-1.0751999e-01,2.00000e-04,
-1.0748000e-01,0.00000e+00,
-1.0743999e-01,-2.00000e-04,
-1.0739999e-01,2.00000e-04,
-1.0736000e-01,0.00000e+00,
-1.0731999e-01,2.00000e-04,
-1.0727999e-01,2.00000e-04,
-1.0724000e-01,2.00000e-04,
-1.0719999e-01,4.00000e-04,
-1.0715999e-01,4.00000e-04,
-1.0712000e-01,2.00000e-04,
-1.0707999e-01,4.00000e-04,
-1.0704000e-01,2.00000e-04,
-1.0700000e-01,0.00000e+00,
-1.0695999e-01,2.00000e-04,
-1.0692000e-01,0.00000e+00,
-1.0688000e-01,0.00000e+00,
-1.0683999e-01,4.00000e-04,
-1.0680000e-01,4.00000e-04,
-1.0675999e-01,2.00000e-04,
-1.0671999e-01,2.00000e-04,
-1.0668000e-01,4.00000e-04,
