X,CH1,
Second,Volt,
-5.3799994e-02,8.00000e-04,
-5.3759992e-02,0.00000e+00,
-5.3719997e-02,0.00000e+00,
-5.3679995e-02,0.00000e+00,
-5.3639993e-02,0.00000e+00,
-5.3599998e-02,-8.00000e-04,
-5.3559996e-02,-8.00000e-04,
-5.3519994e-02,-8.00000e-04,
-5.3479999e-02,0.00000e+00,
-5.3439997e-02,0.00000e+00,
-5.3399995e-02,0.00000e+00,
-5.3359993e-02,8.00000e-04,
-5.3319998e-02,8.00000e-04,
-5.3279996e-02,8.00000e-04,
-5.3239994e-02,8.00000e-04,
-5.3199999e-02,8.00000e-04,
-5.3159997e-02,8.00000e-04,
-5.3119995e-02,8.00000e-04,
-5.3079993e-02,8.00000e-04,
-5.3039998e-02,8.00000e-04,
-5.2999996e-02,8.00000e-04,
-5.2959993e-02,0.00000e+00,
-5.2919999e-02,0.00000e+00,
-5.2879997e-02,-8.00000e-04,
-5.2839994e-02,0.00000e+00,
-5.2799992e-02,0.00000e+00,
-5.2759998e-02,0.00000e+00,
-5.2719995e-02,0.00000e+00,
-5.2679993e-02,1.60000e-03,
-5.2639998e-02,0.00000e+00,
-5.2599996e-02,0.00000e+00,
-5.2559994e-02,8.00000e-04,
-5.2519992e-02,8.00000e-04,
-5.2479997e-02,8.00000e-04,
-5.2439995e-02,8.00000e-04,
-5.2399993e-02,1.60000e-03,
-5.2359998e-02,1.60000e-03,
-5.2319996e-02,1.60000e-03,
-5.2279994e-02,1.60000e-03,
-5.2239999e-02,8.00000e-04,
-5.2199997e-02,0.00000e+00,
-5.2159995e-02,0.00000e+00,
-5.2119993e-02,8.00000e-04,
-5.2079998e-02,0.00000e+00,
-5.2039996e-02,8.00000e-04,
-5.1999994e-02,0.00000e+00,
-5.1959999e-02,0.00000e+00,
-5.1919997e-02,0.00000e+00,
-5.1879995e-02,0.00000e+00,
-5.1839992e-02,0.00000e+00,
-5.1799998e-02,0.00000e+00,
-5.1759996e-02,0.00000e+00,
-5.1719993e-02,0.00000e+00,
-5.1679999e-02,0.00000e+00,
-5.1639996e-02,0.00000e+00,
-5.1599994e-02,0.00000e+00,
-5.1559992e-02,-8.00000e-04,
-5.1519997e-02,-8.00000e-04,
-5.1479995e-02,0.00000e+00,
-5.1439993e-02,0.00000e+00,
-5.1399998e-02,0.00000e+00,
-5.1359996e-02,0.00000e+00,
-5.1319994e-02,0.00000e+00,
-5.1279999e-02,8.00000e-04,
-5.1239997e-02,1.60000e-03,
-5.1199995e-02,1.60000e-03,
-5.1159993e-02,1.60000e-03,
-5.1119998e-02,8.00000e-04,
-5.1079996e-02,8.00000e-04,
-5.1039994e-02,1.60000e-03,
-5.0999999e-02,1.60000e-03,
-5.0959997e-02,1.60000e-03,
-5.0919995e-02,8.00000e-04,
-5.0879993e-02,1.60000e-03,
-5.0839998e-02,1.60000e-03,
-5.0799996e-02,8.00000e-04,
-5.0759993e-02,8.00000e-04,
-5.0719999e-02,8.00000e-04,
-5.0679997e-02,1.60000e-03,
-5.0639994e-02,8.00000e-04,
-5.0599992e-02,0.00000e+00,
-5.0559998e-02,0.00000e+00,
-5.0519995e-02,0.00000e+00,
-5.0479993e-02,0.00000e+00,
-5.0439999e-02,0.00000e+00,
-5.0399996e-02,0.00000e+00,
-5.0359994e-02,0.00000e+00,
-5.0319999e-02,0.00000e+00,
-5.0279997e-02,0.00000e+00,
-5.0239995e-02,-8.00000e-04,
-5.0199993e-02,0.00000e+00,
-5.0159998e-02,0.00000e+00,
-5.0119996e-02,0.00000e+00,
-5.0079994e-02,8.00000e-04,
-5.0039999e-02,8.00000e-04,
-4.9999997e-02,8.00000e-04,
-4.9959995e-02,0.00000e+00,
-4.9919993e-02,0.00000e+00,
-4.9879998e-02,0.00000e+00,
-4.9839996e-02,0.00000e+00,
-4.9799994e-02,-8.00000e-04,
-4.9759999e-02,-8.00000e-04,
-4.9719997e-02,0.00000e+00,
-4.9679995e-02,0.00000e+00,
-4.9639992e-02,0.00000e+00,
-4.9599998e-02,0.00000e+00,
-4.9559996e-02,-8.00000e-04,
-4.9519993e-02,8.00000e-04,
-4.9479999e-02,8.00000e-04,
-4.9439996e-02,8.00000e-04,
-4.9399994e-02,8.00000e-04,
-4.9359992e-02,8.00000e-04,
-4.9319997e-02,8.00000e-04,
-4.9279995e-02,8.00000e-04,
-4.9239993e-02,0.00000e+00,
-4.9199998e-02,-8.00000e-04,
-4.9159996e-02,8.00000e-04,
-4.9119994e-02,8.00000e-04,
-4.9079999e-02,8.00000e-04,
-4.9039997e-02,8.00000e-04,
-4.8999995e-02,8.00000e-04,
-4.8959993e-02,8.00000e-04,
-4.8919998e-02,0.00000e+00,
-4.8879996e-02,0.00000e+00,
-4.8839994e-02,8.00000e-04,
-4.8799999e-02,8.00000e-04,
-4.8759997e-02,1.60000e-03,
-4.8719995e-02,1.60000e-03,
-4.8679993e-02,1.60000e-03,
-4.8639998e-02,0.00000e+00,
-4.8599996e-02,0.00000e+00,
-4.8559994e-02,0.00000e+00,
-4.8519999e-02,8.00000e-04,
-4.8479997e-02,0.00000e+00,
-4.8439994e-02,0.00000e+00,
-4.8399992e-02,0.00000e+00,
-4.8359998e-02,0.00000e+00,
-4.8319995e-02,0.00000e+00,
-4.8279993e-02,0.00000e+00,
-4.8239999e-02,0.00000e+00,
-4.8199996e-02,8.00000e-04,
-4.8159994e-02,8.00000e-04,
-4.8119999e-02,8.00000e-04,
-4.8079997e-02,8.00000e-04,
-4.8039995e-02,1.60000e-03,
-4.7999993e-02,1.60000e-03,
-4.7959998e-02,8.00000e-04,
-4.7919996e-02,0.00000e+00,
-4.7879994e-02,0.00000e+00,
-4.7839999e-02,8.00000e-04,
-4.7799997e-02,8.00000e-04,
-4.7759995e-02,8.00000e-04,
-4.7719993e-02,0.00000e+00,
-4.7679998e-02,0.00000e+00,
-4.7639996e-02,8.00000e-04,
-4.7599994e-02,8.00000e-04,
-4.7559999e-02,8.00000e-04,
-4.7519997e-02,8.00000e-04,
-4.7479995e-02,8.00000e-04,
-4.7439992e-02,1.60000e-03,
-4.7399998e-02,8.00000e-04,
-4.7359996e-02,1.60000e-03,
-4.7319993e-02,1.60000e-03,
-4.7279999e-02,1.60000e-03,
-4.7239996e-02,1.60000e-03,
-4.7199994e-02,1.60000e-03,
-4.7159992e-02,1.60000e-03,
-4.7119997e-02,1.60000e-03,
-4.7079995e-02,8.00000e-04,
-4.7039993e-02,8.00000e-04,
-4.6999998e-02,8.00000e-04,
-4.6959996e-02,0.00000e+00,
-4.6919994e-02,0.00000e+00,
-4.6879999e-02,0.00000e+00,
-4.6839997e-02,0.00000e+00,
-4.6799995e-02,0.00000e+00,
-4.6759993e-02,-8.00000e-04,
-4.6719998e-02,0.00000e+00,
-4.6679996e-02,8.00000e-04,
-4.6639994e-02,-8.00000e-04,
-4.6599999e-02,-8.00000e-04,
-4.6559997e-02,-8.00000e-04,
-4.6519995e-02,-1.60000e-03,
-4.6479993e-02,-1.60000e-03,
-4.6439998e-02,-1.60000e-03,
-4.6399996e-02,-8.00000e-04,
-4.6359994e-02,0.00000e+00,
-4.6319999e-02,0.00000e+00,
-4.6279997e-02,0.00000e+00,
-4.6239994e-02,8.00000e-04,
-4.6199992e-02,8.00000e-04,
-4.6159998e-02,0.00000e+00,
-4.6119995e-02,0.00000e+00,
-4.6079993e-02,0.00000e+00,
-4.6039999e-02,0.00000e+00,
-4.5999996e-02,8.00000e-04,
-4.5959994e-02,0.00000e+00,
-4.5919999e-02,8.00000e-04,
-4.5879997e-02,0.00000e+00,
-4.5839995e-02,8.00000e-04,
-4.5799993e-02,8.00000e-04,
-4.5759998e-02,8.00000e-04,
-4.5719996e-02,8.00000e-04,
-4.5679994e-02,0.00000e+00,
-4.5639999e-02,0.00000e+00,
-4.5599997e-02,8.00000e-04,
-4.5559995e-02,8.00000e-04,
-4.5519993e-02,0.00000e+00,
-4.5479998e-02,1.60000e-03,
-4.5439996e-02,8.00000e-04,
-4.5399994e-02,1.60000e-03,
-4.5359999e-02,1.60000e-03,
-4.5319997e-02,1.60000e-03,
-4.5279995e-02,1.60000e-03,
-4.5239992e-02,8.00000e-04,
-4.5199998e-02,8.00000e-04,
-4.5159996e-02,8.00000e-04,
-4.5119993e-02,1.60000e-03,
-4.5079999e-02,1.60000e-03,
-4.5039997e-02,0.00000e+00,
-4.4999994e-02,8.00000e-04,
-4.4960000e-02,0.00000e+00,
-4.4919997e-02,8.00000e-04,
-4.4879995e-02,0.00000e+00,
-4.4839993e-02,0.00000e+00,
-4.4799998e-02,0.00000e+00,
-4.4759996e-02,8.00000e-04,
-4.4719994e-02,0.00000e+00,
-4.4679999e-02,-8.00000e-04,
-4.4639997e-02,-8.00000e-04,
-4.4599995e-02,8.00000e-04,
-4.4559993e-02,8.00000e-04,
-4.4519998e-02,8.00000e-04,
-4.4479996e-02,1.60000e-03,
-4.4439994e-02,1.60000e-03,
-4.4399999e-02,8.00000e-04,
-4.4359997e-02,8.00000e-04,
-4.4319995e-02,1.60000e-03,
-4.4279993e-02,8.00000e-04,
-4.4239998e-02,8.00000e-04,
-4.4199996e-02,8.00000e-04,
-4.4159994e-02,0.00000e+00,
-4.4119999e-02,0.00000e+00,
-4.4079997e-02,-8.00000e-04,
-4.4039994e-02,-8.00000e-04,
-4.3999992e-02,0.00000e+00,
-4.3959998e-02,8.00000e-04,
-4.3919995e-02,1.60000e-03,
-4.3879993e-02,8.00000e-04,
-4.3839999e-02,0.00000e+00,
-4.3799996e-02,0.00000e+00,
-4.3759994e-02,0.00000e+00,
-4.3719999e-02,8.00000e-04,
-4.3679997e-02,8.00000e-04,
-4.3639995e-02,8.00000e-04,
-4.3599993e-02,8.00000e-04,
-4.3559998e-02,0.00000e+00,
-4.3519996e-02,0.00000e+00,
-4.3479994e-02,0.00000e+00,
-4.3439999e-02,0.00000e+00,
-4.3399997e-02,8.00000e-04,
-4.3359995e-02,0.00000e+00,
-4.3319993e-02,-8.00000e-04,
-4.3279998e-02,0.00000e+00,
-4.3239996e-02,0.00000e+00,
-4.3199994e-02,8.00000e-04,
-4.3159999e-02,8.00000e-04,
-4.3119997e-02,-8.00000e-04,
-4.3079995e-02,-8.00000e-04,
-4.3039992e-02,-8.00000e-04,
-4.2999998e-02,0.00000e+00,
-4.2959996e-02,-1.60000e-03,
-4.2919993e-02,-8.00000e-04,
-4.2879999e-02,0.00000e+00,
-4.2839997e-02,0.00000e+00,
-4.2799994e-02,8.00000e-04,
-4.2760000e-02,8.00000e-04,
-4.2719997e-02,8.00000e-04,
-4.2679995e-02,1.60000e-03,
-4.2639993e-02,1.60000e-03,
-4.2599998e-02,8.00000e-04,
-4.2559996e-02,0.00000e+00,
-4.2519994e-02,0.00000e+00,
-4.2479999e-02,0.00000e+00,
-4.2439997e-02,0.00000e+00,
-4.2399995e-02,0.00000e+00,
-4.2359993e-02,0.00000e+00,
-4.2319998e-02,8.00000e-04,
-4.2279996e-02,8.00000e-04,
-4.2239994e-02,8.00000e-04,
-4.2199999e-02,8.00000e-04,
-4.2159997e-02,8.00000e-04,
-4.2119995e-02,1.60000e-03,
-4.2079993e-02,8.00000e-04,
-4.2039998e-02,8.00000e-04,
-4.1999996e-02,8.00000e-04,
-4.1959994e-02,0.00000e+00,
-4.1919999e-02,8.00000e-04,
-4.1879997e-02,8.00000e-04,
-4.1839994e-02,0.00000e+00,
-4.1799992e-02,-8.00000e-04,
-4.1759998e-02,-8.00000e-04,
-4.1719995e-02,0.00000e+00,
-4.1679993e-02,0.00000e+00,
-4.1639999e-02,0.00000e+00,
-4.1599996e-02,0.00000e+00,
-4.1559994e-02,-8.00000e-04,
-4.1520000e-02,0.00000e+00,
-4.1479997e-02,0.00000e+00,
-4.1439995e-02,0.00000e+00,
-4.1399993e-02,0.00000e+00,
-4.1359998e-02,0.00000e+00,
-4.1319996e-02,0.00000e+00,
-4.1279994e-02,-8.00000e-04,
-4.1239999e-02,-8.00000e-04,
-4.1199997e-02,-8.00000e-04,
-4.1159995e-02,0.00000e+00,
-4.1119993e-02,0.00000e+00,
-4.1079998e-02,8.00000e-04,
-4.1039996e-02,1.60000e-03,
-4.0999994e-02,1.60000e-03,
-4.0959999e-02,8.00000e-04,
-4.0919997e-02,8.00000e-04,
-4.0879995e-02,-8.00000e-04,
-4.0839992e-02,0.00000e+00,
-4.0799998e-02,-8.00000e-04,
-4.0759996e-02,-8.00000e-04,
-4.0719993e-02,0.00000e+00,
-4.0679999e-02,0.00000e+00,
-4.0639997e-02,-8.00000e-04,
-4.0599994e-02,-8.00000e-04,
-4.0560000e-02,-1.60000e-03,
-4.0519997e-02,-8.00000e-04,
-4.0479995e-02,-8.00000e-04,
-4.0439993e-02,0.00000e+00,
-4.0399998e-02,0.00000e+00,
-4.0359996e-02,8.00000e-04,
-4.0319994e-02,1.60000e-03,
-4.0279999e-02,1.60000e-03,
-4.0239997e-02,8.00000e-04,
-4.0199995e-02,8.00000e-04,
-4.0159993e-02,8.00000e-04,
-4.0119998e-02,8.00000e-04,
-4.0079996e-02,1.60000e-03,
-4.0039994e-02,1.60000e-03,
-3.9999999e-02,1.60000e-03,
-3.9959997e-02,1.60000e-03,
-3.9919995e-02,2.40000e-03,
-3.9879993e-02,1.60000e-03,
-3.9839998e-02,1.60000e-03,
-3.9799996e-02,1.60000e-03,
-3.9759994e-02,1.60000e-03,
-3.9719999e-02,1.60000e-03,
-3.9679997e-02,8.00000e-04,
-3.9639995e-02,8.00000e-04,
-3.9599992e-02,8.00000e-04,
-3.9559998e-02,0.00000e+00,
-3.9519995e-02,8.00000e-04,
-3.9479993e-02,0.00000e+00,
-3.9439999e-02,8.00000e-04,
-3.9399996e-02,1.60000e-03,
-3.9359994e-02,8.00000e-04,
-3.9320000e-02,1.60000e-03,
-3.9279997e-02,8.00000e-04,
-3.9239995e-02,8.00000e-04,
-3.9199993e-02,0.00000e+00,
-3.9159998e-02,1.60000e-03,
-3.9119996e-02,8.00000e-04,
-3.9079994e-02,8.00000e-04,
-3.9039999e-02,8.00000e-04,
-3.8999997e-02,8.00000e-04,
-3.8959995e-02,8.00000e-04,
-3.8919993e-02,0.00000e+00,
-3.8879998e-02,-8.00000e-04,
-3.8839996e-02,0.00000e+00,
-3.8799994e-02,0.00000e+00,
-3.8759999e-02,-8.00000e-04,
-3.8719997e-02,0.00000e+00,
-3.8679995e-02,1.60000e-03,
-3.8639992e-02,8.00000e-04,
-3.8599998e-02,0.00000e+00,
-3.8559996e-02,0.00000e+00,
-3.8519993e-02,0.00000e+00,
-3.8479999e-02,0.00000e+00,
-3.8439997e-02,-8.00000e-04,
-3.8399994e-02,0.00000e+00,
-3.8360000e-02,0.00000e+00,
-3.8319997e-02,-8.00000e-04,
-3.8279995e-02,0.00000e+00,
-3.8239993e-02,0.00000e+00,
-3.8199998e-02,-8.00000e-04,
-3.8159996e-02,-1.60000e-03,
-3.8119994e-02,-1.60000e-03,
-3.8079999e-02,-1.60000e-03,
-3.8039997e-02,-1.60000e-03,
-3.7999995e-02,-1.60000e-03,
-3.7959993e-02,-1.60000e-03,
-3.7919998e-02,-1.60000e-03,
-3.7879996e-02,-1.60000e-03,
-3.7839994e-02,-8.00000e-04,
-3.7799999e-02,-8.00000e-04,
-3.7759997e-02,-8.00000e-04,
-3.7719995e-02,-8.00000e-04,
-3.7679993e-02,0.00000e+00,
-3.7639998e-02,1.60000e-03,
-3.7599996e-02,8.00000e-04,
-3.7559994e-02,8.00000e-04,
-3.7519999e-02,0.00000e+00,
-3.7479997e-02,8.00000e-04,
-3.7439995e-02,1.60000e-03,
-3.7400000e-02,2.40000e-03,
-3.7359998e-02,1.60000e-03,
-3.7319995e-02,2.40000e-03,
-3.7279993e-02,2.40000e-03,
-3.7239999e-02,2.40000e-03,
-3.7199996e-02,1.60000e-03,
-3.7159994e-02,1.60000e-03,
-3.7120000e-02,1.60000e-03,
-3.7079997e-02,8.00000e-04,
-3.7039995e-02,8.00000e-04,
-3.6999993e-02,1.60000e-03,
-3.6959998e-02,1.60000e-03,
-3.6919996e-02,1.60000e-03,
-3.6879994e-02,1.60000e-03,
-3.6839999e-02,1.60000e-03,
-3.6799997e-02,1.60000e-03,
-3.6759995e-02,1.60000e-03,
-3.6719993e-02,1.60000e-03,
-3.6679998e-02,2.40000e-03,
-3.6639996e-02,2.40000e-03,
-3.6599994e-02,1.60000e-03,
-3.6559999e-02,1.60000e-03,
-3.6519997e-02,1.60000e-03,
-3.6479995e-02,1.60000e-03,
-3.6439992e-02,8.00000e-04,
-3.6399998e-02,1.60000e-03,
-3.6359996e-02,8.00000e-04,
-3.6319993e-02,8.00000e-04,
-3.6279999e-02,8.00000e-04,
-3.6239997e-02,8.00000e-04,
-3.6199994e-02,0.00000e+00,
-3.6160000e-02,8.00000e-04,
-3.6119998e-02,8.00000e-04,
-3.6079995e-02,8.00000e-04,
-3.6039993e-02,0.00000e+00,
-3.5999998e-02,0.00000e+00,
-3.5959996e-02,0.00000e+00,
-3.5919994e-02,0.00000e+00,
-3.5879999e-02,8.00000e-04,
-3.5839997e-02,1.60000e-03,
-3.5799995e-02,1.60000e-03,
-3.5759993e-02,0.00000e+00,
-3.5719998e-02,8.00000e-04,
-3.5679996e-02,0.00000e+00,
-3.5639994e-02,-8.00000e-04,
-3.5599999e-02,8.00000e-04,
-3.5559997e-02,0.00000e+00,
-3.5519995e-02,0.00000e+00,
-3.5479993e-02,0.00000e+00,
-3.5439998e-02,0.00000e+00,
-3.5399996e-02,0.00000e+00,
-3.5359994e-02,0.00000e+00,
-3.5319999e-02,0.00000e+00,
-3.5279997e-02,0.00000e+00,
-3.5239995e-02,0.00000e+00,
-3.5200000e-02,-8.00000e-04,
-3.5159998e-02,0.00000e+00,
-3.5119995e-02,-8.00000e-04,
-3.5079993e-02,-8.00000e-04,
-3.5039999e-02,-8.00000e-04,
-3.4999996e-02,0.00000e+00,
-3.4959994e-02,-8.00000e-04,
-3.4920000e-02,-8.00000e-04,
-3.4879997e-02,-1.60000e-03,
-3.4839995e-02,-1.60000e-03,
-3.4799993e-02,-1.60000e-03,
-3.4759998e-02,0.00000e+00,
-3.4719996e-02,0.00000e+00,
-3.4679994e-02,-8.00000e-04,
-3.4639999e-02,0.00000e+00,
-3.4599997e-02,0.00000e+00,
-3.4559995e-02,-8.00000e-04,
-3.4519993e-02,0.00000e+00,
-3.4479998e-02,0.00000e+00,
-3.4439996e-02,0.00000e+00,
-3.4399994e-02,8.00000e-04,
-3.4359999e-02,8.00000e-04,
-3.4319997e-02,8.00000e-04,
-3.4279995e-02,0.00000e+00,
-3.4239992e-02,8.00000e-04,
-3.4199998e-02,8.00000e-04,
-3.4159996e-02,8.00000e-04,
-3.4119993e-02,0.00000e+00,
-3.4079999e-02,8.00000e-04,
-3.4039997e-02,0.00000e+00,
-3.3999994e-02,0.00000e+00,
-3.3960000e-02,1.60000e-03,
-3.3919998e-02,8.00000e-04,
-3.3879995e-02,8.00000e-04,
-3.3839993e-02,0.00000e+00,
-3.3799998e-02,0.00000e+00,
-3.3759996e-02,0.00000e+00,
-3.3719994e-02,8.00000e-04,
-3.3679999e-02,0.00000e+00,
-3.3639997e-02,8.00000e-04,
-3.3599995e-02,1.60000e-03,
-3.3559993e-02,1.60000e-03,
-3.3519998e-02,8.00000e-04,
-3.3479996e-02,1.60000e-03,
-3.3439994e-02,1.60000e-03,
-3.3399999e-02,1.60000e-03,
-3.3359997e-02,8.00000e-04,
-3.3319995e-02,1.60000e-03,
-3.3279993e-02,1.60000e-03,
-3.3239998e-02,8.00000e-04,
-3.3199996e-02,8.00000e-04,
-3.3159994e-02,1.60000e-03,
-3.3119999e-02,8.00000e-04,
-3.3079997e-02,1.60000e-03,
-3.3039995e-02,1.60000e-03,
-3.3000000e-02,1.60000e-03,
-3.2959998e-02,1.60000e-03,
-3.2919995e-02,8.00000e-04,
-3.2879993e-02,1.60000e-03,
-3.2839999e-02,8.00000e-04,
-3.2799996e-02,8.00000e-04,
-3.2759994e-02,8.00000e-04,
-3.2720000e-02,8.00000e-04,
-3.2679997e-02,8.00000e-04,
-3.2639995e-02,8.00000e-04,
-3.2599993e-02,0.00000e+00,
-3.2559998e-02,0.00000e+00,
-3.2519996e-02,0.00000e+00,
-3.2479994e-02,0.00000e+00,
-3.2439999e-02,0.00000e+00,
-3.2399997e-02,8.00000e-04,
-3.2359995e-02,0.00000e+00,
-3.2319993e-02,0.00000e+00,
-3.2279998e-02,-8.00000e-04,
-3.2239996e-02,0.00000e+00,
-3.2199994e-02,0.00000e+00,
-3.2159999e-02,-8.00000e-04,
-3.2119997e-02,-8.00000e-04,
-3.2079995e-02,-1.60000e-03,
-3.2039993e-02,-1.60000e-03,
-3.1999998e-02,-8.00000e-04,
-3.1959996e-02,0.00000e+00,
-3.1919993e-02,-8.00000e-04,
-3.1879999e-02,-8.00000e-04,
-3.1839997e-02,8.00000e-04,
-3.1799994e-02,0.00000e+00,
-3.1760000e-02,-8.00000e-04,
-3.1719998e-02,-8.00000e-04,
-3.1679995e-02,0.00000e+00,
-3.1639993e-02,0.00000e+00,
-3.1599998e-02,8.00000e-04,
-3.1559996e-02,0.00000e+00,
-3.1519994e-02,-8.00000e-04,
-3.1479999e-02,-8.00000e-04,
-3.1439997e-02,-8.00000e-04,
-3.1399995e-02,-8.00000e-04,
-3.1359993e-02,0.00000e+00,
-3.1319998e-02,-8.00000e-04,
-3.1279996e-02,0.00000e+00,
-3.1239996e-02,-8.00000e-04,
-3.1200001e-02,0.00000e+00,
-3.1159999e-02,8.00000e-04,
-3.1119997e-02,0.00000e+00,
-3.1079995e-02,-8.00000e-04,
-3.1040000e-02,0.00000e+00,
-3.0999998e-02,0.00000e+00,
-3.0959995e-02,8.00000e-04,
-3.0920001e-02,8.00000e-04,
-3.0879999e-02,0.00000e+00,
-3.0839996e-02,-8.00000e-04,
-3.0800002e-02,-1.60000e-03,
-3.0760000e-02,-8.00000e-04,
-3.0719997e-02,-8.00000e-04,
-3.0679995e-02,-8.00000e-04,
-3.0640000e-02,-8.00000e-04,
-3.0599998e-02,0.00000e+00,
-3.0559996e-02,8.00000e-04,
-3.0520001e-02,0.00000e+00,
-3.0479999e-02,0.00000e+00,
-3.0439997e-02,8.00000e-04,
-3.0399995e-02,8.00000e-04,
-3.0360000e-02,1.60000e-03,
-3.0319998e-02,8.00000e-04,
-3.0279996e-02,8.00000e-04,
-3.0240001e-02,1.60000e-03,
-3.0199999e-02,1.60000e-03,
-3.0159997e-02,1.60000e-03,
-3.0119995e-02,1.60000e-03,
-3.0080000e-02,1.60000e-03,
-3.0039998e-02,8.00000e-04,
-2.9999996e-02,8.00000e-04,
-2.9960001e-02,1.60000e-03,
-2.9919999e-02,1.60000e-03,
-2.9879997e-02,1.60000e-03,
-2.9840002e-02,1.60000e-03,
-2.9800000e-02,1.60000e-03,
-2.9759998e-02,1.60000e-03,
-2.9719995e-02,2.40000e-03,
-2.9680001e-02,1.60000e-03,
-2.9639998e-02,1.60000e-03,
-2.9599996e-02,8.00000e-04,
-2.9560002e-02,1.60000e-03,
-2.9519999e-02,1.60000e-03,
-2.9479997e-02,1.60000e-03,
-2.9439995e-02,1.60000e-03,
-2.9400000e-02,1.60000e-03,
-2.9359998e-02,1.60000e-03,
-2.9319996e-02,8.00000e-04,
-2.9280001e-02,8.00000e-04,
-2.9239999e-02,8.00000e-04,
-2.9199997e-02,1.60000e-03,
-2.9159995e-02,8.00000e-04,
-2.9120000e-02,1.60000e-03,
-2.9079998e-02,1.60000e-03,
-2.9039996e-02,1.60000e-03,
-2.9000001e-02,8.00000e-04,
-2.8959999e-02,0.00000e+00,
-2.8919997e-02,1.60000e-03,
-2.8879995e-02,1.60000e-03,
-2.8840000e-02,1.60000e-03,
-2.8799998e-02,0.00000e+00,
-2.8759995e-02,8.00000e-04,
-2.8720001e-02,8.00000e-04,
-2.8679999e-02,8.00000e-04,
-2.8639996e-02,0.00000e+00,
-2.8600002e-02,-8.00000e-04,
-2.8560000e-02,-8.00000e-04,
-2.8519997e-02,-1.60000e-03,
-2.8479995e-02,-8.00000e-04,
-2.8440000e-02,0.00000e+00,
-2.8399998e-02,8.00000e-04,
-2.8359996e-02,8.00000e-04,
-2.8320001e-02,8.00000e-04,
-2.8279999e-02,8.00000e-04,
-2.8239997e-02,0.00000e+00,
-2.8199995e-02,0.00000e+00,
-2.8160000e-02,-8.00000e-04,
-2.8119998e-02,8.00000e-04,
-2.8079996e-02,0.00000e+00,
-2.8040001e-02,0.00000e+00,
-2.7999999e-02,0.00000e+00,
-2.7959997e-02,0.00000e+00,
-2.7919995e-02,-8.00000e-04,
-2.7880000e-02,-8.00000e-04,
-2.7839998e-02,-8.00000e-04,
-2.7799996e-02,-8.00000e-04,
-2.7760001e-02,-8.00000e-04,
-2.7719999e-02,-8.00000e-04,
-2.7679997e-02,0.00000e+00,
-2.7640002e-02,8.00000e-04,
-2.7600000e-02,8.00000e-04,
-2.7559998e-02,8.00000e-04,
-2.7519995e-02,0.00000e+00,
-2.7480001e-02,8.00000e-04,
-2.7439998e-02,8.00000e-04,
-2.7399996e-02,0.00000e+00,
-2.7360002e-02,0.00000e+00,
-2.7319999e-02,-8.00000e-04,
-2.7279997e-02,0.00000e+00,
-2.7239995e-02,0.00000e+00,
-2.7200000e-02,0.00000e+00,
-2.7159998e-02,8.00000e-04,
-2.7119996e-02,8.00000e-04,
-2.7080001e-02,8.00000e-04,
-2.7039999e-02,8.00000e-04,
-2.6999997e-02,0.00000e+00,
-2.6959995e-02,-8.00000e-04,
-2.6920000e-02,0.00000e+00,
-2.6879998e-02,0.00000e+00,
-2.6839996e-02,0.00000e+00,
-2.6800001e-02,8.00000e-04,
-2.6759999e-02,1.60000e-03,
-2.6719997e-02,8.00000e-04,
-2.6679995e-02,8.00000e-04,
-2.6640000e-02,1.60000e-03,
-2.6599998e-02,1.60000e-03,
-2.6559995e-02,1.60000e-03,
-2.6520001e-02,1.60000e-03,
-2.6479999e-02,1.60000e-03,
-2.6439996e-02,1.60000e-03,
-2.6400002e-02,1.60000e-03,
-2.6360000e-02,8.00000e-04,
-2.6319997e-02,8.00000e-04,
-2.6279995e-02,0.00000e+00,
-2.6240001e-02,1.60000e-03,
-2.6199998e-02,1.60000e-03,
-2.6159996e-02,1.60000e-03,
-2.6120001e-02,8.00000e-04,
-2.6079999e-02,0.00000e+00,
-2.6039997e-02,0.00000e+00,
-2.5999995e-02,8.00000e-04,
-2.5960000e-02,8.00000e-04,
-2.5919998e-02,8.00000e-04,
-2.5879996e-02,8.00000e-04,
-2.5840001e-02,1.60000e-03,
-2.5799999e-02,1.60000e-03,
-2.5759997e-02,1.60000e-03,
-2.5719995e-02,2.40000e-03,
-2.5680000e-02,3.20000e-03,
-2.5639998e-02,3.20000e-03,
-2.5599996e-02,2.40000e-03,
-2.5560001e-02,2.40000e-03,
-2.5519999e-02,1.60000e-03,
-2.5479997e-02,1.60000e-03,
-2.5440002e-02,1.60000e-03,
-2.5400000e-02,2.40000e-03,
-2.5359998e-02,1.60000e-03,
-2.5319995e-02,2.40000e-03,
-2.5280001e-02,1.60000e-03,
-2.5239998e-02,1.60000e-03,
-2.5199996e-02,8.00000e-04,
-2.5160002e-02,8.00000e-04,
-2.5119999e-02,8.00000e-04,
-2.5079997e-02,1.60000e-03,
-2.5039995e-02,8.00000e-04,
-2.5000000e-02,8.00000e-04,
-2.4959998e-02,8.00000e-04,
-2.4919996e-02,0.00000e+00,
-2.4880001e-02,-8.00000e-04,
-2.4839999e-02,-8.00000e-04,
-2.4799997e-02,-8.00000e-04,
-2.4759995e-02,-8.00000e-04,
-2.4720000e-02,-8.00000e-04,
-2.4679998e-02,-8.00000e-04,
-2.4639996e-02,-1.60000e-03,
